secondsElapsed,wristMotion_rotationRateX,wristMotion_rotationRateY,wristMotion_rotationRateZ,wristMotion_gravityX,wristMotion_gravityY,wristMotion_gravityZ,wristMotion_accelerationX,wristMotion_accelerationY,wristMotion_accelerationZ,wristMotion_quaternionW,wristMotion_quaternionX,wristMotion_quaternionY,wristMotion_quaternionZ,weight,set,reps,activity,activityEncoded
0.0,,,,,,,,,,,,,,32.0,1.0,8.0,NGCR,3
0.01,,,,,,,,,,,,,,32.0,1.0,8.0,NGCR,3
0.02,,,,,,,,,,,,,,32.0,1.0,8.0,NGCR,3
0.03,,,,,,,,,,,,,,32.0,1.0,8.0,NGCR,3
0.04,,,,,,,,,,,,,,32.0,1.0,8.0,NGCR,3
0.05,,,,,,,,,,,,,,32.0,1.0,8.0,NGCR,3
0.06,,,,,,,,,,,,,,32.0,1.0,8.0,NGCR,3
0.07,,,,,,,,,,,,,,32.0,1.0,8.0,NGCR,3
0.08,,,,,,,,,,,,,,32.0,1.0,8.0,NGCR,3
0.09,,,,,,,,,,,,,,32.0,1.0,8.0,NGCR,3
0.1,,,,,,,,,,,,,,32.0,1.0,8.0,NGCR,3
0.11,-0.00926,0.069842,-0.012301,0.128336,0.086731,-0.987931,0.002097,0.018753,0.013642,0.996978,-0.043492,0.064366,-7.7e-05,32.0,1.0,8.0,NGCR,3
0.12,-0.000772,0.080459,-0.015531,0.129115,0.086965,-0.987809,0.004232,0.013438,0.009278,0.996948,-0.043605,0.064762,-0.000163,32.0,1.0,8.0,NGCR,3
0.13,0.012522,0.090623,-0.011594,0.129953,0.08707,-0.98769,-0.000207,0.007122,0.00452,0.996918,-0.043653,0.065189,-0.000262,32.0,1.0,8.0,NGCR,3
0.14,0.02164,0.098444,-0.01588,0.130828,0.086915,-0.987588,0.003129,-0.00351,0.002511,0.996892,-0.043569,0.065633,-0.000356,32.0,1.0,8.0,NGCR,3
0.15,0.037434,0.106729,-0.027819,0.131824,0.086672,-0.987477,0.004132,0.004988,0.001057,0.996864,-0.043439,0.066141,-0.000504,32.0,1.0,8.0,NGCR,3
0.16,0.023585,0.097869,-0.024844,0.132789,0.086335,-0.987377,-0.000953,0.002441,-0.002247,0.996839,-0.04326,0.066634,-0.000667,32.0,1.0,8.0,NGCR,3
0.17,0.001724,0.094511,-0.026667,0.133604,0.086338,-0.987267,-0.000928,-0.008487,0.002709,0.996811,-0.043251,0.067052,-0.00083,32.0,1.0,8.0,NGCR,3
0.18,0.001164,0.086566,-0.030073,0.1344,0.086544,-0.987141,-0.005966,-0.005565,0.001118,0.99678,-0.043345,0.06746,-0.00099,32.0,1.0,8.0,NGCR,3
0.19,0.0079,0.086516,-0.040333,0.135192,0.086766,-0.987013,-0.009383,0.005306,0.010557,0.996747,-0.043444,0.067868,-0.001179,32.0,1.0,8.0,NGCR,3
0.2,0.057452,0.089132,-0.047798,0.136021,0.08662,-0.986912,-0.015507,0.030675,0.0089,0.996722,-0.043353,0.068297,-0.001443,32.0,1.0,8.0,NGCR,3
