secondsElapsed,wristMotion_rotationRateX,wristMotion_rotationRateY,wristMotion_rotationRateZ,wristMotion_gravityX,wristMotion_gravityY,wristMotion_gravityZ,wristMotion_accelerationX,wristMotion_accelerationY,wristMotion_accelerationZ,wristMotion_quaternionW,wristMotion_quaternionX,wristMotion_quaternionY,wristMotion_quaternionZ,weight,set,reps,activity,activityEncoded
0.0,,,,,,,,,,,,,,7.0,2.0,10.0,DWC,37
0.01,,,,,,,,,,,,,,7.0,2.0,10.0,DWC,37
0.02,,,,,,,,,,,,,,7.0,2.0,10.0,DWC,37
0.03,,,,,,,,,,,,,,7.0,2.0,10.0,DWC,37
0.04,,,,,,,,,,,,,,7.0,2.0,10.0,DWC,37
0.05,,,,,,,,,,,,,,7.0,2.0,10.0,DWC,37
0.06,,,,,,,,,,,,,,7.0,2.0,10.0,DWC,37
0.07,,,,,,,,,,,,,,7.0,2.0,10.0,DWC,37
0.08,,,,,,,,,,,,,,7.0,2.0,10.0,DWC,37
0.09,,,,,,,,,,,,,,7.0,2.0,10.0,DWC,37
0.1,,,,,,,,,,,,,,7.0,2.0,10.0,DWC,37
0.11,,,,,,,,,,,,,,7.0,2.0,10.0,DWC,37
0.12,,,,,,,,,,,,,,7.0,2.0,10.0,DWC,37
0.13,,,,,,,,,,,,,,7.0,2.0,10.0,DWC,37
0.14,,,,,,,,,,,,,,7.0,2.0,10.0,DWC,37
0.15,,,,,,,,,,,,,,7.0,2.0,10.0,DWC,37
0.16,,,,,,,,,,,,,,7.0,2.0,10.0,DWC,37
0.17,-0.384318,0.005598,0.011105,0.294776,-0.145508,-0.944423,-0.009467,0.000656,0.035533,0.986008,0.073786,0.14948,-0.0,7.0,2.0,10.0,DWC,37
0.18,-0.445562,-0.010717,-0.018298,0.294791,-0.14154,-0.945021,-0.006431,0.001358,0.038054,0.986159,0.071718,0.149486,0.000299,7.0,2.0,10.0,DWC,37
0.19,-0.420002,-0.022549,-0.042981,0.294661,-0.137313,-0.945685,-0.007445,0.006484,0.03089,0.986328,0.069539,0.149405,0.000454,7.0,2.0,10.0,DWC,37
0.2,-0.395585,-0.002887,-0.073176,0.29459,-0.133285,-0.946283,-0.0154,0.02365,0.04664,0.986479,0.067483,0.149346,0.000478,7.0,2.0,10.0,DWC,37
0.21,-0.354782,0.035236,-0.105301,0.294865,-0.12944,-0.946731,-0.037235,0.034668,0.065963,0.986593,0.065552,0.149457,0.000314,7.0,2.0,10.0,DWC,37
0.22,-0.323124,0.082922,-0.130372,0.295574,-0.125897,-0.946988,-0.046275,0.018475,0.077313,0.986658,0.063799,0.149785,1e-06,7.0,2.0,10.0,DWC,37
0.23,-0.323114,0.124683,-0.13648,0.296764,-0.122417,-0.947072,-0.056255,-0.019322,0.089467,0.986679,0.062094,0.150361,-0.00039,7.0,2.0,10.0,DWC,37
0.24,-0.312494,0.142865,-0.093534,0.298169,-0.119051,-0.94706,-0.053738,-0.067045,0.082665,0.986676,0.060438,0.151054,-0.000706,7.0,2.0,10.0,DWC,37
0.25,-0.287138,0.332328,0.308881,0.300012,-0.116216,-0.94683,-0.03161,-0.081904,0.083961,0.986618,0.058936,0.152025,-0.000261,7.0,2.0,10.0,DWC,37
0.26,-0.478882,-0.038486,0.499004,0.300527,-0.114088,-0.946925,0.114726,-0.112048,0.103694,0.986639,0.057431,0.152443,0.002491,7.0,2.0,10.0,DWC,37
0.27,-0.525161,0.024589,0.12329,0.300228,-0.110269,-0.947472,0.029255,-0.052191,0.102807,0.986771,0.0552,0.152371,0.004362,7.0,2.0,10.0,DWC,37
0.28,-0.694082,0.063985,0.03042,0.300623,-0.104733,-0.947975,-0.056269,-0.103138,0.115364,0.986895,0.05227,0.152579,0.00512,7.0,2.0,10.0,DWC,37
0.29,-0.835707,0.109135,0.239214,0.301252,-0.097526,-0.948544,-0.086286,-0.165032,0.149884,0.987032,0.048423,0.152915,0.006328,7.0,2.0,10.0,DWC,37
0.3,-0.825883,0.130836,0.389818,0.302015,-0.090684,-0.94898,-0.043149,-0.192412,0.177481,0.987125,0.044591,0.153367,0.008643,7.0,2.0,10.0,DWC,37
0.31,-0.897389,0.195631,0.351397,0.303185,-0.083663,-0.949252,-0.029824,-0.128357,0.219073,0.987168,0.040629,0.154024,0.011193,7.0,2.0,10.0,DWC,37
0.32,-1.039071,0.231306,0.399547,0.304906,-0.075641,-0.949374,-0.037771,-0.156018,0.257632,0.987166,0.036145,0.154941,0.013804,7.0,2.0,10.0,DWC,37
0.33,-1.248184,0.220128,0.522558,0.306725,-0.066159,-0.949496,-0.031258,-0.229907,0.288958,0.987147,0.030823,0.155891,0.017019,7.0,2.0,10.0,DWC,37
0.34,-1.367745,0.206825,0.632973,0.308366,-0.05545,-0.94965,-0.036409,-0.267273,0.300038,0.98711,0.024762,0.156722,0.020945,7.0,2.0,10.0,DWC,37
0.35,-1.482915,0.24503,0.710229,0.31014,-0.043997,-0.949672,-0.039052,-0.245172,0.331127,0.987011,0.01823,0.15758,0.025416,7.0,2.0,10.0,DWC,37
0.36,-1.607056,0.313964,0.779517,0.312526,-0.031621,-0.949383,-0.059383,-0.221126,0.370785,0.986799,0.011144,0.158696,0.030331,7.0,2.0,10.0,DWC,37
0.37,-1.770627,0.394332,0.869209,0.315698,-0.01822,-0.948685,-0.073724,-0.242156,0.389191,0.98644,0.003431,0.160143,0.03575,7.0,2.0,10.0,DWC,37
0.38,-2.057489,0.482943,0.966732,0.31977,-0.003045,-0.94749,-0.087134,-0.272117,0.415371,0.985899,-0.005323,0.161946,0.041807,7.0,2.0,10.0,DWC,37
